batiment_groupe_id;geom_groupe
bdnb-bg-2Z6H-3MJS-XMYM;MULTIPOLYGON (((583408.0 6498581.2,583409.5 6498588.3,583402.5 6498589.6,583401.0 6498582.5,583408.0 6498581.2)))
bdnb-bg-392A-HLBV-8DRK;MULTIPOLYGON (((533530.2 6514959.9,533534.1 6514976.5,533535.16826419 6514981.04012281,533562.667144314 6514974.65456679,533560.65699583 6514964.28793235,533535.6 6514970.6,533561.8 6514964.0,533566.6 6514962.8,533564.307914261 6514952.55302846,533570.912091161 6514951.23510646,533570.075325761 6514946.20752896,533563.2 6514947.6,533571.1 6514946.0,533570.1 6514939.8,533568.4 6514929.0,533554.7 6514892.7,533548.0 6514894.3,533547.7 6514897.3,533559.058464367 6514949.80962215,533533.2 6514955.8,533530.1 6514956.5,533530.794202899 6514959.77267081,533530.2 6514959.9)),((533545.2 6514864.1,533543.8 6514857.8,533536.1 6514859.1,533533.9 6514848.7,533521.6 6514847.6,533521.2 6514845.6,533507.5 6514844.7,533510.6 6514861.2,533508.963983282 6514852.93148308,533507.120699654 6514852.81496645,533518.486983637 6514910.94117135,533523.82951464 6514938.40946444,533525.2 6514938.1,533528.9 6514937.3,533520.60053004 6514903.90213293,533542.3 6514898.6,533537.0 6514865.7,533545.2 6514864.1)))
bdnb-bg-3H8F-ABN2-WY1Y;MULTIPOLYGON (((564856.1 6524792.8,564816.9 6524841.9,564825.1 6524848.5,564822.2 6524852.4,564818.9 6524849.7,564810.4 6524860.5,564826.2 6524873.1,564825.9 6524873.0,564825.8 6524872.9,564825.7 6524872.9,564825.5 6524873.0,564825.4 6524873.0,564825.3 6524873.1,564825.2 6524873.2,564825.1 6524873.3,564825.0 6524873.4,564825.0 6524873.6,564824.9 6524873.7,564825.0 6524873.8,564825 6524874,564825.1 6524874.1,564825.1 6524874.2,564825.2 6524874.3,564834.2 6524881.5,564834.3 6524881.6,564834.4 6524881.6,564834.5 6524881.7,564834.7 6524881.7,564834.8 6524881.6,564835.0 6524881.6,564835.1 6524881.5,564835.2 6524881.4,564835.3 6524881.3,564835.4 6524881.2,564835.4 6524881.0,564835.4 6524880.9,564835.4 6524880.7,564835.4 6524880.6,564835.2 6524880.3,564841.4 6524885.3,564850.0 6524874.6,564845.1 6524870.6,564848.1 6524866.8,564856.3 6524873.4,564869.5 6524856.8,564873.9 6524860.3,564878.9 6524854.0,564874.6 6524850.5,564895.5 6524824.3,564856.1 6524792.8),(564834.6 6524862.2,564825.7 6524855.1,564828.6 6524851.3,564837.6 6524858.5,564834.6 6524862.2)))
bdnb-bg-3NLK-HBB1-VJ9P;MULTIPOLYGON (((565927.0 6527008.7,565925.4 6527010.4,565931.2 6527016.1,565933.9 6527013.4,565924.5 6527004.4,565923.6 6527005.5,565927.0 6527008.7)),((565934.0 6527048.2,565944.6 6527059.0,565955.6 6527048.2,565945.0 6527037.4,565940.9 6527041.2,565939.4 6527039.6,565932.6 6527046.4,565934.2 6527048.0,565934.0 6527048.2)))
bdnb-bg-3PZN-SVAZ-WMAQ;MULTIPOLYGON (((562592.4 6534364.4,562585.7 6534378.6,562558.3 6534365.8,562565.5 6534351.3,562592.4 6534364.4)))
bdnb-bg-3QKA-MKK6-VZQB;MULTIPOLYGON (((565890.948879592 6526503.56715972,565893.249708869 6526506.86023712,565892.150679152 6526507.73957799,565892.369983029 6526508.53453463,565890.989807958 6526508.98682663,565893.179675943 6526516.43661533,565891.6207445 6526517.23715749,565894.49792362 6526528.77065269,565901.26425246 6526526.97024967,565898.6 6526517.3,565894.231016538 6526501.08621693,565890.948879592 6526503.56715972)))
bdnb-bg-3XWQ-HB1Z-GRME;MULTIPOLYGON (((582772.9 6503136.8,582772.6 6503145.4,582773.7 6503153.2,582779.8 6503152.6,582779.5 6503150.3,582799.9 6503147.9,582800.6 6503149.8,582813.0 6503148.3,582812.2 6503142.3,582809.2 6503141.5,582816.0 6503125.3,582810.2 6503123.0,582814.6 6503112.6,582816.5 6503113.5,582820.9 6503111.5,582822.6 6503114.2,582825.5 6503112.8,582827.9 6503111.6,582829.3 6503114.3,582860.9 6503097.6,582866.4 6503094.9,582867.3 6503096.7,582880.9 6503089.2,582877.1 6503082.0,582870.7 6503085.5,582866.7 6503078.1,582869.9 6503073.2,582872.6 6503073.0,582868.6 6503065.1,582859.9 6503064.8,582854.7 6503072.5,582860.1 6503082.6,582855.1 6503085.3,582854.6 6503084.3,582822.6 6503100.8,582811.6 6503096.3,582812.5 6503093.2,582811.9 6503091.1,582810.3 6503089.9,582808.4 6503089.5,582806.0 6503090.3,582804.9 6503091.3,582801.8 6503098.5,582797.5 6503096.5,582790.2 6503101.6,582793.9 6503103.3,582790.1 6503111.9,582797.9 6503114.9,582796.9 6503117.6,582802.3 6503120.0,582795.6 6503135.9,582782.6 6503130.3,582783.3 6503128.4,582777.9 6503126.1,582772.9 6503136.8)),((582819.9 6503139.4,582820.9 6503146.3,582830.7 6503144.7,582829.8 6503137.8,582819.9 6503139.4)))
bdnb-bg-44BF-129F-J45D;MULTIPOLYGON (((562300.5 6534476.5,562301.9 6534480.9,562311.7 6534478.2,562308.9 6534468.5,562304.2 6534469.9,562301.5 6534460.4,562272.3 6534468.8,562276.5 6534483.4,562300.5 6534476.5)),((562283.1 6534445.2,562295.7 6534452.1,562298.1 6534447.4,562285.7 6534440.4,562283.1 6534445.2)))
bdnb-bg-46NF-RWYD-QP1Z;MULTIPOLYGON (((564802.0 6528408.6,564802.8 6528408.3,564827.7 6528399.0,564823.8 6528388.3,564820.6 6528389.4,564819 6528390,564816 6528391,564818.0 6528397.2,564802.0 6528403.1,564799.5 6528396.7,564797.8 6528397.3,564801.1 6528406.2,564802.0 6528408.6)))
bdnb-bg-4PG4-UVGS-J3S1;MULTIPOLYGON (((571644.3 6549372.0,571647.8 6549360.5,571676.7 6549370.1,571673.3 6549381.8,571644.3 6549372.0)))
bdnb-bg-4QDS-Y16N-QT8H;MULTIPOLYGON (((567286.9 6533548.8,567306.5 6533550.0,567308.9 6533501.4,567289.2 6533500.7,567286.9 6533548.8)))
bdnb-bg-4UD3-FYDD-7Y85;MULTIPOLYGON (((569576.1 6525184.2,569562.5 6525192.1,569554.2 6525178.2,569563.0 6525173.5,569566.3 6525179.0,569571.8 6525176.3,569576.1 6525184.2)))
bdnb-bg-4VLC-4ZAZ-T6HN;MULTIPOLYGON (((570326 6520307,570332.9 6520309.5,570332.2 6520311.2,570341.1 6520314.6,570352.0 6520317.3,570354.6 6520308.5,570356.3 6520306.7,570354.6 6520305.6,570352.8 6520307.8,570339.6 6520304.7,570340.1 6520303.0,570339.6 6520301.5,570338.1 6520300.8,570340.9 6520291.5,570331.3 6520288.6,570330.7 6520290.7,570326 6520307)))
bdnb-bg-4ZVU-25CN-192P;MULTIPOLYGON (((567232.7 6524511.4,567239.4 6524501.4,567264.3 6524518.3,567257.5 6524528.2,567246.3 6524520.6,567244.1 6524524.0,567247.9 6524526.5,567237.9 6524541.2,567227.9 6524534.5,567238.0 6524519.8,567241.8 6524522.4,567244.0 6524519.1,567232.7 6524511.4)))
bdnb-bg-56A5-QHVJ-MGP1;MULTIPOLYGON (((563470.0 6528285.3,563455.8 6528268.1,563447.9 6528275.8,563460.3 6528289.2,563470.0 6528285.3)))
bdnb-bg-58EP-XSPB-4U8G;MULTIPOLYGON (((575695.420071817 6535686.84533287,575696.969869839 6535684.16100395,575700.069465884 6535684.16100395,575701.619263906 6535686.84533287,575700.069465884 6535689.52966179,575696.969869839 6535689.52966179,575695.420071817 6535686.84533287)))
bdnb-bg-5DWJ-49JP-JA96;MULTIPOLYGON (((572042.6 6549850.6,572051.8 6549846.7,572055.0 6549853.5,572045.8 6549857.4,572042.6 6549850.6)))
bdnb-bg-5G6A-7W49-DD2Z;MULTIPOLYGON (((566545.9 6524867.7,566515.2 6524862.3,566506.5 6524912.9,566537.2 6524918.1,566545.9 6524867.7)))
bdnb-bg-5QB5-QUMQ-NFJC;MULTIPOLYGON (((573691.9 6514466.1,573695.6 6514470.4,573700.7 6514476.2,573702.7 6514475.2,573704.6 6514470.8,573709.1 6514466.2,573702.8 6514458.5,573706.9 6514454.6,573703.8 6514451.3,573703.5 6514450.9,573698.7 6514454.8,573700.3 6514456.8,573698.0 6514458.7,573699.2 6514460.0,573697.5 6514461.6,573691.9 6514466.1)))
bdnb-bg-5R7X-7H4Y-NCZJ;MULTIPOLYGON (((565082.5 6527425.2,565077.8 6527437.4,565089.2 6527441.8,565092.1 6527442.9,565103.9 6527447.6,565107.3 6527439.1,565092.5 6527433.3,565093.9 6527429.7,565100.4 6527432.3,565101.6 6527429.1,565097.7 6527427.6,565098.5 6527425.4,565102.5 6527426.9,565102.7 6527426.0,565094.4 6527422.8,565095.5 6527419.6,565098.2 6527420.9,565101.9 6527421.5,565102.8 6527419.9,565101.5 6527419.4,565101.9 6527418.4,565099.3 6527417.4,565087.3 6527412.8,565084.9 6527419.2,565082.5 6527425.2)))
bdnb-bg-5R83-T8TT-AK1E;MULTIPOLYGON (((538812.1 6535161.8,538817.1 6535160.2,538815.4 6535155.2,538810.8 6535157.1,538812.1 6535161.8)),((538826.3 6535158.8,538850.7 6535149.8,538854.5 6535148.4,538852.8 6535143.0,538854.5 6535142.4,538852.4 6535138.6,538851.3 6535139.0,538850.2 6535136.4,538845.4 6535138.1,538821.7 6535146.6,538826.3 6535158.8)),((538855.7 6535131.2,538857.9 6535137.0,538861.4 6535135.6,538859.2 6535129.9,538855.7 6535131.2)))
bdnb-bg-5VC5-C5BL-SLCY;MULTIPOLYGON (((533958.4 6517234.9,533966.3 6517247.9,533971.7 6517244.9,533976.4 6517242.3,533975.1 6517240.2,533986.4 6517233.9,533981.1 6517224.4,533964.9 6517233.9,533963.7 6517231.7,533958.4 6517234.9)))
bdnb-bg-6657-R99Q-WGTA;MULTIPOLYGON (((550251.5 6560180.4,550245 6560183,550245.2 6560183.6,550242.9 6560184.6,550245.7 6560190.9,550254.0 6560186.6,550251.5 6560180.4)),((550255.4 6560191.0,550248.6 6560193.7,550252.8 6560203.6,550235.4 6560211.1,550228.1 6560193.4,550218.0 6560197.8,550229.1 6560224.7,550231.8 6560223.6,550230.3 6560219.9,550235.5 6560217.4,550236.3 6560219.1,550262.0 6560208.2,550255.4 6560191.0)))
bdnb-bg-66NW-YEY1-PA84;MULTIPOLYGON (((559742.150044554 6562233.40281499,559748.127324405 6562223.0498626,559760.081884107 6562223.0498626,559766.059163958 6562233.40281499,559760.081884107 6562243.75576739,559748.127324405 6562243.75576739,559742.150044554 6562233.40281499)))
bdnb-bg-6JJG-RP28-3JES;MULTIPOLYGON (((538375.9 6535167.3,538358.0 6535195.1,538283.2 6535147.3,538300.7 6535119.2,538375.9 6535167.3)))
bdnb-bg-6RAR-GJDZ-8SUA;MULTIPOLYGON (((568860.7 6521366.3,568863.2 6521377.2,568888.6 6521371.4,568893.4 6521370.2,568890.9 6521359.3,568886.1 6521360.5,568860.7 6521366.3)))
bdnb-bg-6U7V-BM6T-U5UZ;MULTIPOLYGON (((562182.0 6525391.6,562178.4 6525382.1,562197.5 6525374.9,562229.6 6525377.9,562223.2 6525387.4,562198.9 6525385.1,562182.0 6525391.6)))
bdnb-bg-6UCM-SL42-6J6T;MULTIPOLYGON (((538295.1 6505569.4,538301.9 6505570.3,538302.8 6505564.5,538295.9 6505563.6,538295.1 6505569.4)),((538310.0 6505578.6,538287.5 6505575.2,538285.741458159 6505586.8259155,538321.880235046 6505592.28246329,538321.855011956 6505592.4251568,538324.4 6505592.8,538318.5 6505626.1,538318.020906438 6505628.68710524,538322.776525056 6505629.34082291,538324.022906103 6505622.27873807,538326.499318889 6505622.70363259,538326.5 6505622.7,538331.1 6505596.3,538331.7 6505594.6,538333.8 6505594.8,538336.5 6505599.3,538344.6 6505593.4,538341.4 6505589.0,538349.8 6505582.8,538343.3 6505573.5,538339.2 6505576.3,538333.7 6505569.6,538325.6 6505575.7,538329.1 6505580.6,538328.3 6505581.4,538326.4 6505581.1,538320.4 6505580.3,538310.0 6505578.6),(538326.2 6505582.4,538324.9 6505590.6,538326.4 6505581.1,538326.2 6505582.4)),((538354.1 6505547.2,538352.7 6505540.3,538347.7 6505541.3,538349.1 6505548.2,538354.1 6505547.2)))
bdnb-bg-76U6-EVC1-LQXF;MULTIPOLYGON (((574319.3 6560555.6,574318.6 6560546.6,574320.7 6560546.5,574317.7 6560512.2,574297.7 6560513.7,574301.4 6560556.8,574319.3 6560555.6)))
bdnb-bg-775R-TKDY-BSVE;MULTIPOLYGON (((555234.0 6523558.2,555233.9 6523561.9,555239.1 6523562.1,555239.3 6523557.3,555239.4 6523552.5,555234.2 6523552.4,555234.1 6523555.8,555234.0 6523557.2,555234.0 6523558.2)),((555249.3 6523577.4,555249.8 6523569.6,555243.3 6523569.0,555242.4 6523578.6,555238.8 6523578.2,555238 6523582,555234.7 6523581.6,555233.5 6523590.4,555236.8 6523591.0,555247.0 6523592.8,555249.3 6523577.4)))
bdnb-bg-7FSY-J7N1-UK61;MULTIPOLYGON (((536966.5 6534309.8,536960.9 6534312.2,536957.9 6534313.5,536956.2 6534309.5,536964.8 6534305.7,536966.5 6534309.8)))
bdnb-bg-7NU2-ETW4-GZF9;MULTIPOLYGON (((552077.6 6570246.6,552077.2 6570264.2,552061.7 6570264.5,552061.2 6570245.8,552076.1 6570246.6,552077.6 6570246.6)))
bdnb-bg-7WL6-Q5VE-YYYM;MULTIPOLYGON (((537402.2 6534472.1,537407.3 6534474.3,537409.6 6534469.4,537404.4 6534467.2,537402.2 6534472.1)),((537413.8 6534443.8,537411.1 6534452.0,537416.9 6534455.4,537424.7 6534459.9,537428.5 6534450.9,537420.4 6534446.7,537413.8 6534443.8)))
bdnb-bg-868G-GQPM-Q8XY;MULTIPOLYGON (((568417.2 6491281.9,568408.9 6491301.1,568427.9 6491309.4,568430.2 6491304.0,568436.3 6491290.2,568426.9 6491286.1,568417.2 6491281.9)))
bdnb-bg-89TT-RUMN-BZWN;MULTIPOLYGON (((566005.3 6532318.4,566053.3 6532361.5,566056.3 6532358.1,566008.2 6532315.4,566005.3 6532318.4)),((566010.7 6532301.0,566015.378072949 6532305.37947255,566007.2 6532314.5,566056.3 6532358.1,566075.1 6532374.7,566104.7 6532341.3,566100.9 6532337.9,566097.9 6532341.5,566034.1 6532284.5,566037.3 6532281.1,566042.9 6532286.1,566057.6 6532270.2,566053.1 6532266.2,566042.6 6532277.6,566035.599297708 6532271.12435038,566013.317458131 6532296.49318799,566014.1 6532297.2,566010.7 6532301.0)))
bdnb-bg-8H8A-UACU-2U2L;MULTIPOLYGON (((540544.1 6520575.3,540540.1 6520588.2,540520.7 6520582.3,540524.6 6520568.9,540544.1 6520575.3)))
bdnb-bg-8K52-ND64-EB6A;MULTIPOLYGON (((543051.8 6535572.0,543044.3 6535557.2,543024.1 6535567.8,543030.0 6535579.5,543031.5 6535582.5,543047.9 6535574.3,543051.8 6535572.0)))
bdnb-bg-8TVB-ZW2D-K7LQ;MULTIPOLYGON (((543183.2 6517707.6,543191.5 6517706.2,543191.7 6517706.2,543191.8 6517706.9,543192.4 6517710.3,543193.0 6517710.2,543193.9 6517715.1,543189.5 6517715.8,543186.0 6517716.4,543186.3 6517718.5,543188.3 6517718.2,543189.3 6517723.9,543180.5 6517725.3,543179.9 6517723.2,543179.6 6517721.7,543179.5 6517720.1,543179.4 6517718.6,543179.5 6517717.1,543179.6 6517715.5,543179.9 6517714.0,543180.3 6517712.2,543183.9 6517711.7,543183.2 6517707.6)))
bdnb-bg-8ZUM-C3V6-JG2B;MULTIPOLYGON (((539472.6 6534904.0,539469.0 6534918.9,539479.8 6534921.8,539483.9 6534907.0,539472.6 6534904.0)),((539488.3 6534927.0,539503.9 6534931.0,539506.0 6534921.9,539505.1 6534921.7,539506.0 6534918.1,539494.0 6534915.1,539493.0 6534918.7,539490.3 6534918.0,539488.3 6534927.0)))
bdnb-bg-93WT-URGM-JY5Y;MULTIPOLYGON (((581803.4 6551490.2,581805.3 6551489.7,581806.9 6551497.8,581811.2 6551497.0,581809.5 6551488.8,581816.6 6551487.4,581815.7 6551482.8,581814.0 6551474.5,581806.4 6551476.3,581800.6 6551477.5,581803.4 6551490.2)))
bdnb-bg-97RS-2V6U-6GHW;MULTIPOLYGON (((534005.8 6552309.3,534000.5 6552300.7,534017.1 6552290.1,534020.3 6552296.2,534016.9 6552298.7,534018.7 6552301.4,534005.8 6552309.3)))
bdnb-bg-98R8-Z41W-HZ8G;MULTIPOLYGON (((564650.8 6527727.0,564644.6 6527728.3,564645.2 6527733.5,564651.4 6527732.8,564650.8 6527727.0)),((564667.1 6527734.2,564660.4 6527735.7,564655.2 6527737.4,564657.6 6527746.5,564647.7 6527748.4,564647.1 6527746.2,564646.8 6527745.3,564646.4 6527744.7,564645.9 6527744.2,564645.2 6527743.9,564644.6 6527743.7,564643.8 6527740.6,564632.1 6527743.6,564634.0 6527756.3,564643.9 6527753.8,564667.0 6527749.2,564676.0 6527746.7,564672.2 6527733.3,564667.1 6527734.2)))
bdnb-bg-9AQZ-ZY11-FZ72;MULTIPOLYGON (((566865.6 6560611.6,566863.9 6560616.0,566871.3 6560619.4,566872.5 6560617.7,566876.0 6560623.8,566873.5 6560625.3,566874.5 6560626.0,566874.6 6560628.6,566876.1 6560627.8,566877.2 6560631.1,566887.3 6560627.1,566885.0 6560622.8,566877.3 6560608.9,566870.9 6560613.9,566865.6 6560611.6)))
bdnb-bg-9D62-4W4T-GPAT;MULTIPOLYGON (((536792.7 6535021.5,536809.6 6535020.1,536805.8 6534967.5,536788.4 6534968.6,536792.7 6535021.5)),((536833.0 6535073.5,536863.3 6535100.0,536876.7 6535084.5,536872.4 6535080.8,536874.8 6535077.9,536875.7 6535076.7,536868.1 6535070.3,536867.8 6535068.3,536867.974422289 6535068.09984327,536859.703948094 6535060.76545969,536859.5 6535061.0,536857.6 6535061.0,536853.8 6535057.8,536853.1 6535058.6,536850.4 6535061.8,536846.3 6535058.2,536833.0 6535073.5)),((536868.6 6535000.5,536880.5 6534986.5,536875.0 6534981.8,536867.6 6534975.5,536865.9 6534977.5,536855.5 6534989.5,536868.6 6535000.5)))
bdnb-bg-9DAM-YZKG-ZVRT;MULTIPOLYGON (((550326.4 6560084.3,550334.3 6560118.4,550339.4 6560117.3,550339.6 6560118.5,550338.5 6560118.7,550329.6 6560120.6,550330.4 6560123.7,550339.2 6560121.8,550340.4 6560121.6,550345.6 6560144.2,550348.4 6560143.6,550349.2 6560146.8,550356.7 6560145.0,550355.9 6560141.8,550357.2 6560141.4,550358.0 6560144.7,550358.6 6560146.8,550400.2 6560150.0,550400.4 6560150.8,550400.4 6560151.0,550400.6 6560151.3,550400.8 6560151.6,550401.2 6560151.8,550401.3 6560151.9,550401.5 6560151.9,550401.7 6560152.0,550401.9 6560152.0,550402.1 6560151.9,550402.3 6560151.9,550402.5 6560151.8,550402.6 6560151.7,550402.8 6560151.6,550402.9 6560151.5,550403.0 6560151.4,550403.2 6560151.0,550403.3 6560150.7,550403.3 6560150.5,550403.3 6560150.2,550425.6 6560151.9,550424.5 6560165.1,550424.9 6560165.6,550422.9 6560167.2,550422.8 6560168.2,550422.1 6560168.9,550419.9 6560168.7,550419.5 6560173.1,550421.7 6560173.3,550422.4 6560174.1,550422.4 6560175.0,550424.3 6560177.3,550425.5 6560177.4,550426.9 6560179.1,550426.8 6560180.3,550428.8 6560182.6,550430.0 6560182.7,550431.4 6560184.3,550431.3 6560185.5,550433.3 6560187.8,550434.2 6560187.9,550434.9 6560188.7,550434.7 6560190.9,550439.1 6560191.2,550439.4 6560189.1,550440.1 6560188.3,550441.1 6560188.4,550443.4 6560186.5,550443.5 6560185.3,550445.2 6560183.8,550446.3 6560183.9,550448.6 6560182.0,550448.7 6560180.8,550450.4 6560179.3,550451.6 6560179.4,550453.8 6560177.5,550453.9 6560176.5,550454.7 6560175.8,550456.9 6560176.0,550457.2 6560171.6,550455.1 6560171.4,550454.3 6560170.6,550454.4 6560169.7,550452.5 6560167.4,550451.3 6560167.3,550449.8 6560165.6,550449.9 6560164.4,550448.0 6560162.2,550446.8 6560162.1,550445.3 6560160.4,550445.4 6560159.2,550443.5 6560156.9,550442.5 6560156.9,550441.8 6560156.1,550442.0 6560153.9,550439.8 6560153.7,550440.7 6560141.8,550440.7 6560140.9,550441.8 6560141.0,550442.5 6560140.3,550443.6 6560140.4,550445.0 6560142.1,550448.3 6560139.2,550446.9 6560137.5,550447.0 6560136.5,550447.7 6560135.8,550447.9 6560132.9,550447.2 6560132.0,550447.3 6560129.7,550448.2 6560129.0,550448.5 6560126.0,550447.7 6560125.1,550447.9 6560122.9,550448.8 6560122.1,550449.0 6560119.1,550448.4 6560118.4,550448.4 6560117.3,550450.1 6560115.9,550447.2 6560112.6,550445.6 6560114.0,550444.5 6560113.9,550443.9 6560113.2,550440.9 6560112.9,550440.0 6560113.7,550437.8 6560113.5,550437.0 6560112.6,550434.0 6560112.4,550433.1 6560113.2,550430.9 6560113.0,550430.1 6560112.1,550427.1 6560111.9,550426.4 6560112.5,550425.3 6560112.4,550424.0 6560110.7,550420.7 6560113.6,550422.0 6560115.3,550422.0 6560116.4,550421.3 6560117.0,550421.1 6560120.0,550421.8 6560120.9,550421.7 6560123.1,550420.8 6560123.9,550420.5 6560126.8,550421.3 6560127.8,550421.2 6560130.0,550420.3 6560130.8,550420.0 6560133.7,550420.7 6560134.5,550420.6 6560135.5,550418.9 6560136.9,550416.5 6560136.8,550416.6 6560134.1,550404.4 6560133.2,550404.2 6560135.9,550399.3 6560135.5,550398.7 6560132.8,550399.7 6560132.6,550399.0 6560129.9,550401.8 6560125.5,550402.3 6560125.4,550400.5 6560118.2,550393.9 6560120.0,550393.1 6560116.8,550396.4 6560115.9,550396.3 6560115.4,550399.0 6560111.2,550399.5 6560111.1,550398.6 6560107.4,550397.4 6560107.7,550395.8 6560100.6,550396.2 6560102.2,550404.3 6560100.7,550400.3 6560092.1,550393.0 6560093.6,550393.0 6560094.6,550389.829658537 6560095.2935122,550388.5 6560089.5,550391.4 6560085.1,550391.7 6560085.1,550390 6560078,550382.1 6560079.9,550381.4 6560077.3,550382.2 6560077.1,550382.1 6560076.4,550384.1 6560075.9,550385.7 6560073.2,550379.7 6560069.5,550379.1 6560066.8,550372.3 6560068.2,550373.0 6560071.1,550370.2 6560075.5,550369.8 6560075.6,550371.4 6560082.3,550371.8 6560082.2,550376.1 6560085.0,550376.9 6560087.9,550375.3 6560090.4,550372.2 6560088.5,550369.5 6560092.8,550371.3 6560100.1,550375.3 6560099.2,550376.0 6560102.1,550358.1 6560106.1,550357.5 6560103.5,550355.1 6560104.1,550351.4 6560105.0,550351.1 6560103.8,550350.2 6560100.1,550345.5 6560101.2,550341.5 6560084.5,550343.1 6560084.1,550342.3 6560080.6,550340.7 6560081.0,550340.7 6560080.8,550337.8 6560081.5,550335.7 6560072.3,550330.9 6560073.4,550329.7 6560068.2,550331.1 6560067.8,550330 6560063,550332.4 6560062.3,550331.0 6560055.9,550334.3 6560054.8,550331.7 6560043.5,550336.1 6560042.5,550336.1 6560042.2,550338.1 6560042.0,550338.5 6560041.9,550344.8 6560043.8,550347.9 6560033.2,550337.8 6560030.1,550334.4 6560030.9,550333.8 6560028.5,550326.5 6560030.1,550320.1 6560003.1,550312.5 6560004.8,550312.1 6560002.8,550310.0 6560003.3,550310.4 6560005.3,550307.9 6560005.9,550317.5 6560046.9,550321.1 6560046.0,550321.8 6560049.1,550326.6 6560047.9,550325.9 6560044.9,550328.5 6560044.3,550329.5 6560049.1,550330.0 6560049.4,550328.3 6560055.9,550327.5 6560061.4,550327.1 6560067.3,550327.3 6560072.8,550327.8 6560078.1,550328.8 6560083.7,550326.4 6560084.3),(550328.9 6560079.3,550330.5 6560078.9,550331.4 6560083.1,550329.9 6560083.5,550328.9 6560079.3),(550355.9 6560124.1,550375.3 6560119.5,550374.7 6560116.8,550380.0 6560115.5,550381.8 6560122.4,550382.2 6560122.3,550386.5 6560125.0,550387.4 6560128.8,550388.0 6560128.7,550392.2 6560131.4,550393.0 6560134.2,550396.3 6560133.4,550397.7 6560139.6,550389.9 6560139.0,550387.1 6560137.0,550384.3 6560138.6,550359.0 6560136.6,550355.9 6560124.1),(550367.9 6560141.5,550367.7 6560141.9,550367.6 6560142.3,550367.5 6560142.7,550367.5 6560143.1,550367.6 6560143.6,550367.6 6560144.0,550367.8 6560144.4,550368.0 6560144.7,550368.1 6560144.9,550363.0 6560144.5,550363.3 6560140.5,550368.4 6560140.9,550368.1 6560141.2,550367.9 6560141.5),(550374.1 6560143.8,550374.2 6560143.4,550374.2 6560143.0,550374.1 6560142.6,550374.1 6560142.2,550373.9 6560141.8,550373.7 6560141.4,550373.7 6560141.3,550378.9 6560141.7,550378.5 6560145.7,550373.3 6560145.3,550373.6 6560145.0,550373.8 6560144.6,550374.0 6560144.2,550374.1 6560143.8),(550398.9 6560143.6,550398.8 6560143.8,550398.8 6560144.0,550398.8 6560144.1,550398.8 6560144.3,550398.8 6560144.5,550399.5 6560147.4,550394.7 6560147.0,550395 6560143,550399.1 6560143.3,550399.0 6560143.4,550398.9 6560143.6),(550402.7 6560147.6,550401.7 6560143.8,550401.6 6560143.5,550426.1 6560145.5,550425.8 6560149.4,550402.7 6560147.6)))
